rev_id,comment,year,logged_in,ns,sample,split,attack
298746922,":::::Why are you still here? Can you not find anything more important to do, like killing yourself?",2009,True,user,blocked,train,True
317570249,"I AM GOING TO CALL THE POLICE, SON OF A BITCH",2009,True,user,blocked,train,True
310094644,"Indeed! It appears that several people have been annoyed by that nitwit, not just you and me. I invite you to review his answer and what I replied to . Not that I'm proud of it, but he deserved it, and then some! Regards,",2009,True,user,blocked,train,True
128681812,How many printers were there in Edinburgh in 1582? Yet a nn tag has been added. Is the editor being sarcastic or ignorant? -,2007,True,article,random,train,True
239058050,"`    LOOK HERE AND EXPLAIN YOURSELF:  **Vandalism is any addition, removal, or change of content made in a deliberate attempt to compromise the integrity of Wikipedia. The most common types of vandalism include the addition of obscenities or crude humor, page blanking, or the insertion of nonsense into articles.  Any good-faith effort to improve the encyclopedia, even if misguided or ill-considered, is not vandalism. Even harmful edits that are not explicitly made in bad faith are not considered vandalism. For example, adding a personal opinion to an article once is not vandalism — it's just not helpful, and should be removed or restated. Not all vandalism is obvious, nor are all massive or controversial changes vandalism. Careful attention needs to be given to whether changes made are beneficial, detrimental but well intended, or outright vandalism.**  MY ENTRIES ARE NOT VANDALISM. JUSTIFY YOUR LABELING, ADDRESS MY POINTS OR SIMPLY STOP HARASSING ME.   How dare you identify a very clear and reasonable allegation of bias as ``vandalism``. I'm disgusted with your behaviour, and your willingness to suppress arguments that don't mesh with your ideological foundation. Considering that the page I edited deals with human rights, I find it very salient that you are more than willing to suppress the freedom of expression by turning this site into a dictatorship of the obsessive over the intelligent.   -edit: I noticed that you removed my statement quite quickly. Is there some explanation for succumbing to such cowardice and refusing to address me directly?   I also noticed that you are a self-admitted ``Anti-Zionist`` and support the Palestinian ``Right of Return`` sidestepping the ridiculous position that Palestinians are any more entitled to the right of return than the Jews expelled from Arab countries, how exactly do you find yourself fit to edit articles as some arbiter of impartiality? Why are you insistent on continuously removing these entries instead of discussing this directly on your TALK page? Are you really such a coward about your positions that you refuse to discuss these issues with me?`",2008,False,user,blocked,train,True
355758370,"April 2010 (UTC) :::: Please ban Sennen goroshi from wikipedia for breaching rules bu editing every single Korean articles under his own POV, he always argued article should be balance but he's the real troll who edits with his personal opinions. Why wikipedia is helping troll like Sennen goroshi? does Sennen goroshi funds wikipedia?Korsentry 14:21, 13",2010,True,user,blocked,train,True
187372645,"Show me where Squeak attack Vigilance in his user space. Then I'll believe you. Its so obvious that this one guy wants to trash everyone else, I mean goddamit he used the vandal tag for admins on his user page. This guy is a troll through and through, so given your behaviour you probably got what you deserved. I thought wikiepdia was about building an encyclopedia, not justifyinjg pedophilia. And these guys are serious. So are we (and I don't refer to Squeak or you wikipedians).",2008,True,user,blocked,train,True
63418454,"Nonsense?  kiss off, geek. what I said is true.  I'll have your account terminated.",2006,False,user,blocked,train,True
137482773,"Exactly. noone can fucking tell the differenc ebetween genres here. Trivium is shit metalcore, Bodom Kalmah and Norther are power, Amon Amarth is melodic death NOT viking metal. Fuck wikipedia is full of retards. And to the idiot two paragraphs above, metal is metal? No, you stupid cunt. There are different genres of metal, jsut shut the fuck up. Trivium sucks, eat my dick.",2007,False,article,blocked,train,True
193499059,"Shut your mouth! Dont tell me to be civil because I am done here. I will not log back into this site again or contribute to it again. Everybody here wants to act like a jackass thats fine, because I dont have to tolerate it.",2008,True,user,blocked,train,True
43665290,": You are a bad liar, Kevin. They don't teach computer science too well at UIUC, the computer specifics give you away every time. That's why you got none of the 4000$ that you were hoping to scam.",2006,True,article,blocked,train,True
130903071,`  F.Y. stands for ``FUCK YOU`` dumb ass!  `,2007,True,user,blocked,train,True
240679860,"Why did you revert it now. By78 is not doing because something need to be clarified, but it's deliberate. All links with detailed explanation exists but still act like a dumb person. This is deliberate. And why did you admin revert this edit. This is unacceptable. Do you have any source to claim the contrary whatever edits have been made with sources. If yes provide it or else please don't revert and support vandalism. If this is the case, I am going to remove anything I like from the pages in any article with just one link and then say I am not satisfied with any explanation and going in circle. This is stupid.",2008,True,user,blocked,train,True
62738228,NOTHING USEFUL. HE'S GOT NOTHING USEFUL TO ADD. INSTEAD HE JUST REVERTS WHAT EVERYBODY ELSE ADDS. A PATHETIC AND POINTLESS INDIVIDUAL,2006,True,user,blocked,train,True
238470029,"Here is something for you to delete/ban/triple block/do what ever you want to:  There is something seriously wrong with you when you think you can just vandalise/delete a different opinion.  You are part of the human race. Wikipedia is a written copy of the human existance. So, you have a right to be here.   Congratulations with showing your lack of character.  Obviously, you expect a great deal of respect - when you deserve none.  You are like inflation or lukemia - a cancer to Wikipedia. You and your type destroy the real value of Wikipedia.   But, you exist, and you are part of our beautiful human race. So, have your fun.  You make me sick.   You and your type destroy the real value of Wikipedia.",2008,True,user,blocked,train,True
75609195,HY.   I JUST WANT TO TELL YOU THAT YOU CAN'T BAN ME.  PROXIES ARE VERY NICE. AREN'T THEY?  NOW FUCK YOU.,2006,False,user,blocked,train,True
22572371,cut the ass bullshit you are the biggest asshole in asshole history. YOU ASS,2005,True,user,blocked,train,True
90851488,"I WROTE A COMMENT RETALIATING YOUR FOOLISH ARGUMENTS, AND WHEN I WENT BACK TO CHECK FOR A RESPONSE, THEY WERENT THERE!!!! ON HISTORY, AFTER ME, THERE WAS YOUR NAME LISTED, UNDDER THE SAME TOPIC NAM, WHICH MEANS IT MUST HAVE BEEN U SCARED LITTLE ANIMAL!! IN FUTURE, PLEASE REFRAIN FROM SUCH THINGS, AND THIS JUST GOES TO SHOW FOR YOUR LACK OF CONFIDENCE ABOUT THE BULLSHIT YOU WRITE ABOUT PAKISTANS HISTORY!! IF YOU DOENT LIKE BEING CUT, LEAVE WIKIPEDIA, YOU INEQUIVALENT ANIMAL!!!",2006,True,user,blocked,train,True
292789694,`      THEY ARE NOT NON-NO LE! YOU HELPED DELETE THEM AND YOU KNOW IT JUST WAS WELL AS YOU WANT TO! YOU DIRECTED PEOPLE AND TAGGED IT FOR DELETION! DONT TELL ME SUCH ``PORK PIES``!  ADIOS!  MikeyCMS`,2009,True,user,blocked,train,True
631339119,MRivera25,2014,True,user,blocked,train,True
142344853,"Get out of my life, i'll do whatever i want bitch.",2007,False,user,blocked,train,True
523782236,Q - is a moron of the highest order an oxymoron?  please tell us gurd ass...,2012,False,user,blocked,train,True
299997767,"OK, don't try to frighten me with your a-hole threats about what you'll do in the real world. You and Nishkid, you related or what? Does your sage, soothing advice go to hell when soemone questions it?",2009,False,user,blocked,train,True
199993003,"He said he's WORKING ON IT, The Rouge Penguin, have some patience, Don't be an asshole. -",2008,True,article,blocked,train,True
303286593,":::::The fact is that Perez Hilton is a fat, gay bitch. That is all. OMG YOURE BEING INTOLERANT TO US GAYS ON WIKIPEDIA WOW EFF U",2009,False,article,blocked,train,True
324375543,block me i don't give a shit,2009,False,user,blocked,train,True
192749604,Perhaps this idiot should explain first why he deleted a legit sound file? And acts oppositionally defiant without reading the valid fair use criteria posted allover the place.,2008,False,article,blocked,train,True
70880071,Now let's see who's gonna start crying like a little girl because I said this so I could laugh my ass off at them.,2006,True,article,blocked,train,True
325847041,"`   Louisville, Kentucky, US: Most people not from the Louisville area pronounce its name ``Loois-ville,``  This article is filled with such utter crap, I just picked a random one and it was wrong. NO ONE in the United States says ``LOO-ISS-VILL.`` And definitely not ``most people.`` If you don't know what you're talking about, go away.   `",2009,False,article,blocked,train,True
279546344,YOY ARE A HAIRY HERPES INFESTED NANCY GRACE LOVIN' CUNT,2009,False,user,blocked,train,True
49040864,", Blah Blah Blah, you've been blocked because people are sensitive pussies who get hurt easily..",2006,False,user,blocked,train,True
532984035,Fucking ban me motherfucker. Fucking Dutch cunt.,2013,False,user,blocked,train,True
100371822,"`    I'm not going to sit here and just blatantly make fun of what you do and who you are. However, I look at your picture(funny how you put a drunken picture of yourself, trying really hard to convince your readers that you actually have friends) and it's quite easy to see that you're an ugly little parasite. As I browse through your insignificant pages on Roger Royle and Harold Gaba (that must have taken hours to make), and I know right then and there that you're a compulsive masturbator. I look at all your Wikipedia buddies and their comments concerning ``speedy deletions`` and ``harassment via Wikipedia`` and I now understand why there are entire hospitals throughout the world that treat internet addictions. So go ahead and suspend or block or whatever it is you people do to naughty Wikipedia users, because I could really careless. You piece of shit.`",2007,True,user,blocked,train,True
414317484,:Ever consider that the Wikipedia's behavior may be disruptive in a free country which abhors organizations that  by attempt to hogtie the truth? You may think the Wikipedia cannot be banned from the Internet but continue to prove the Wikipedia unworthy of good faith and you may find your belief shattered. What goes around my friend can around. And BTW... go fuck yourself.,2011,True,user,blocked,train,True
87731150,"Saxifrage has too many cocks in his mouth and they are obstructing his vision, I think he may have banned me on accident when one of them fell out his mouth onto this keyboard.",2006,True,user,blocked,train,True
95980094,"::That was really stupid, were you trying to sound cool just now?",2006,True,article,blocked,train,True
582057860,"` :::``Anti-immigrant hate groups are the most extreme of the hundreds of nativist and vigilante groups that have proliferated since the late 1990s, when anti-immigration xenophobia began to rise to levels not seen in the United States since the 1920s.`` - ACTUAL QUOTE. FIRST PARAGRAPH. WHAT THE FUCK ARE YOU SMOKING?`",2013,False,article,blocked,train,True
614265759,——————————— Hahahah get fucked filthy mudslime https://www.youtube.com/watch?v=sz90k9mug24,2014,True,user,blocked,train,True
99342757,Shut the fuck up you wannabe cholo scum.,2007,False,user,blocked,train,True
470080010,Why are you here you fucking bastard?! Paki's like you are not allowed on Wikipedia.,2012,False,user,blocked,train,True
367600181,"fuck you, you slut, you deserve having a blind man chop your balls off with a chainsaw.",2010,False,user,blocked,train,True
323296399,"Oh cool, you deleted other part, what is next? You will delete the whole article too? Good job! Can block me again, it's just that you can do. I-D-I-O-T",2009,True,user,blocked,train,True
490355894,Why don't YOU violate my menstruating vagina?    Kneelift,2012,False,article,blocked,train,True
365461510,the bitch want to eat an apple in an asshole,2010,False,user,blocked,train,True
378824877,"Am sure your flip. Family, will take time out of their busy schedule to not find you some hot young FFM to see you bend over for some sissy that a lupia usually goes. Faggot disgrace. Lol",2010,True,user,blocked,train,True
69399299,::I cited the sources at the bottom of the page.... i mean for FUCK sake. Haven't you read the FUCKING discussion page dickwad?,2006,False,user,blocked,train,True
539581620,"`    I demanding an answer, why was no action taken to the user who wrote this about me?: ````I'll take that one. ``Blah blah blah yammer yammer yammer propagandists blah blah blah yammer yammer yammer bullshit.`` Poor little, tiny conspiracy theorist. Mommy doesn't love him enough to give him attention. Feel free to ``silence`` (conspiracy theorist talk for ``rightly make fun of``) this latchkey kid as needed. 68.0.236.131 (talk) `````",2013,False,user,blocked,train,True
191491991,Fine.  Carter Page sucks anyway.,2008,True,user,blocked,train,True
582526715,Piss off and get a life. I write whatever I want to write.,2013,False,user,blocked,train,True
87612751,ALL THESE SHIT NAMES ARE EVIL! WHAT HAPPENED TO MAD NAMES LIKE HINCHINBROOK AND BOSSLEY PARK?? IT SEEMS THAT PRAIRIEWOOD PRODUCES NOONE BUT EVIL AND I HAVE HEARD RUMOURS THAT STALIN ORIGINATES FROM THIS AREA!,2006,True,article,blocked,train,True
385495358,Fuk uy all you can nevr do anyething i love meredith and springlyn just as mush een if you kil me,2010,True,user,blocked,train,True
34581073,"leari CAN STILL POST WITH THIS COMPUTER...I SAID BLOCK ME, COME THE FUCK DOWN HERE AND ARREST ME...SAN DIEGO CALIFORNIA, CHULA VISTA, FUCKING GET YOUR INFORMATION RIGHT FAGGOT SHITHEAD!!i CAN STILL POST WITH THIS COMPUTER...I SAID BLOCK ME, COME THE FUCK DOWN HERE AND ARREST ME...SAN DIEGO CALIFORNIA, CHULA VISTA, FUCKING GET YOUR INFORMATION RIGHT FAGGOT SHITHEAD!!i CAN STILL POST WITH THIS COMPUTER...I SAID BLOCK ME, COME THE FUCK DOWN HERE AND ARREST ME...SAN DIEGO CALIFORNIA, CHULA VISTA, FUCKING GET YOUR INFORMATION RIGHT FAGGOT SHITHEAD!!i CAN STILL POST WITH THIS COMPUTER...I SAID BLOCK ME, COME THE FUCK DOWN HERE AND ARREST ME...SAN DIEGO CALIFORNIA, CHULA VISTA, FUCKING GET YOUR INFORMATION RIGHT FAGGOT SHITHEAD!!i CAN STILL POST WITH THIS COMPUTER...I SAID BLOCK ME, COME THE FUCK DOWN HERE AND ARREST ME...SAN DIEGO CALIFORNIA, CHULA VISTA, FUCKING GET YOUR INFORMATION RIGHT FAGGOT SHITHEAD!!i CAN STILL POST WITH THIS COMPUTER...I SAID BLOCK ME, COME THE FUCK DOWN HERE AND ARREST ME...SAN DIEGO CALIFORNIA, CHULA VISTA, FUCKING GET YOUR INFORMATION RIGHT FAGGOT SHITHEAD!!i CAN STILL POST WITH THIS COMPUTER...I SAID BLOCK ME, COME THE FUCK DOWN HERE AND ARREST ME...SAN DIEGO CALIFORNIA, CHULA VISTA, FUCKING GET YOUR INFORMATION RIGHT FAGGOT SHITHEAD!!i CAN STILL POST WITH THIS COMPUTER...I SAID BLOCK ME, COME THE FUCK DOWN HERE AND ARREST ME...SAN DIEGO CALIFORNIA, CHULA VISTA, FUCKING GET YOUR INFORMATION RIGHT FAGGOT SHITHEAD!!i CAN STILL POST WITH THIS COMPUTER...I SAID BLOCK ME, COME THE FUCK DOWN HERE AND ARREST ME...SAN DIEGO CALIFORNIA, CHULA VISTA, FUCKING GET YOUR INFORMATION RIGHT FAGGOT SHITHEAD!!i CAN STILL POST WITH THIS COMPUTER...I SAID BLOCK ME, COME THE FUCK DOWN HERE AND ARREST ME...SAN DIEGO CALIFORNIA, CHULA VISTA, FUCKING GET YOUR INFORMATION RIGHT FAGGOT SHITHEAD!!i CAN STILL POST WITH THIS COMPUTER...I SAID BLOCK ME, COME THE FUCK DOWN HERE AND ARREST ME...SAN DIEGO CALIFORNIA, CHULA VISTA, FUCKING GET YOUR INFORMATION RIGHT FAGGOT SHITHEAD!!i CAN STILL POST WITH THIS COMPUTER...I SAID BLOCK ME, COME THE FUCK DOWN HERE AND ARREST ME...SAN DIEGO CALIFORNIA, CHULA VISTA, FUCKING GET YOUR INFORMATION RIGHT FAGGOT SHITHEAD!!i CAN STILL POST WITH THIS COMPUTER...I SAID BLOCK ME, COME THE FUCK DOWN HERE AND ARREST ME...SAN DIEGO CALIFORNIA, CHULA VISTA, FUCKING GET YOUR INFORMATION RIGHT FAGGOT SHITHEAD!!i CAN STILL POST WITH THIS COMPUTER...I SAID BLOCK ME, COME THE FUCK DOWN HERE AND ARREST ME...SAN DIEGO CALIFORNIA, CHULA VISTA, FUCKING GET YOUR INFORMATION RIGHT FAGGOT SHITHEAD!!i CAN STILL POST WITH THIS COMPUTER...I SAID BLOCK ME, COME THE FUCK DOWN HERE AND ARREST ME...SAN DIEGO CALIFORNIA, CHULA VISTA, FUCKING GET YOUR INFORMATION RIGHT FAGGOT SHITHEAD!!i CAN STILL POST WITH THIS COMPUTER...I SAID BLOCK ME, COME THE FUCK DOWN HERE AND ARREST ME...SAN DIEGO CALIFORNIA, CHULA VISTA, FUCKING GET YOUR INFORMATION RIGHT FAGGOT SHITHEAD!!i CAN STILL POST WITH THIS COMPUTER...I SAID BLOCK ME, COME THE FUCK DOWN HERE AND ARREST ME...SAN DIEGO CALIFORNIA, CHULA VISTA, FUCKING GET YOUR INFORMATION RIGHT FAGGOT SHITHEAD!!i CAN STILL POST WITH THIS COMPUTER...I SAID BLOCK ME, COME THE FUCK DOWN HERE AND ARREST ME...SAN DIEGO CALIFORNIA, CHULA VISTA, FUCKING GET YOUR INFORMATION RIGHT FAGGOT SHITHEAD!!i CAN STILL POST WITH THIS COMPUTER...I SAID BLOCK ME, COME THE FUCK DOWN HERE AND ARREST ME...SAN DIEGO CALIFORNIA, CHULA VISTA, FUCKING GET YOUR INFORMATION RIGHT FAGGOT SHITHEAD!!i CAN STILL POST WITH THIS COMPUTER...I SAID BLOCK ME, COME THE FUCK DOWN HERE AND ARREST ME...SAN DIEGO CALIFORNIA, CHULA VISTA, FUCKING GET YOUR INFORMATION RIGHT FAGGOT SHITHEAD!!i CAN STILL POST WITH THIS COMPUTER...I SAID BLOCK ME, COME THE FUCK DOWN HERE AND ARREST ME...SAN DIEGO CALIFORNIA, CHULA VISTA, FUCKING GET YOUR INFORMATION RIGHT FAGGOT SHITHEAD!!i CAN STILL POST WITH THIS COMPUTER...I SAID BLOCK ME, COME THE FUCK DOWN HERE AND ARREST ME...SAN DIEGO CALIFORNIA, CHULA VISTA, FUCKING GET YOUR INFORMATION RIGHT FAGGOT SHITHEAD!!i CAN STILL POST WITH THIS COMPUTER...I SAID BLOCK ME, COME THE FUCK DOWN HERE AND ARREST ME...SAN DIEGO CALIFORNIA, CHULA VISTA, FUCKING GET YOUR INFORMATION RIGHT FAGGOT SHITHEAD!!i CAN STILL POST WITH THIS COMPUTER...I SAID BLOCK ME, COME THE FUCK DOWN HERE AND ARREST ME...SAN DIEGO CALIFORNIA, CHULA VISTA, FUCKING GET YOUR INFORMATION RIGHT FAGGOT SHITHEAD!!i CAN STILL POST WITH THIS COMPUTER...I SAID BLOCK ME, COME THE FUCK DOWN HERE AND ARREST ME...SAN DIEGO CALIFORNIA, CHULA VISTA, FUCKING GET YOUR INFORMATION RIGHT FAGGOT SHITHEAD!!i CAN STILL POST WITH THIS COMPUTER...I SAID BLOCK ME, COME THE FUCK DOWN HERE AND ARREST ME...SAN DIEGO CALIFORNIA, CHULA VISTA, FUCKING GET YOUR INFORMATION RIGHT FAGGOT SHITHEAD!!i CAN STILL POST WITH THIS COMPUTER...I SAID BLOCK ME, COME THE FUCK DOWN HERE AND ARREST ME...SAN DIEGO CALIFORNIA, CHULA VISTA, FUCKING GET YOUR INFORMATION RIGHT FAGGOT SHITHEAD!!i CAN STILL POST WITH THIS COMPUTER...I SAID BLOCK ME, COME THE FUCK DOWN HERE AND ARREST ME...SAN DIEGO CALIFORNIA, CHULA VISTA, FUCKING GET YOUR INFORMATION RIGHT FAGGOT SHITHEAD!!i CAN STILL POST WITH THIS COMPUTER...I SAID BLOCK ME, COME THE FUCK DOWN HERE AND ARREST ME...SAN DIEGO CALIFORNIA, CHULA VISTA, FUCKING GET YOUR INFORMATION RIGHT FAGGOT SHITHEAD!!i CAN STILL POST WITH THIS COMPUTER...I SAID BLOCK ME, COME THE FUCK DOWN HERE AND ARREST ME...SAN DIEGO CALIFORNIA, CHULA VISTA, FUCKING GET YOUR INFORMATION RIGHT FAGGOT SHITHEAD!!i CAN STILL POST WITH THIS COMPUTER...I SAID BLOCK ME, COME THE FUCK DOWN HERE AND ARREST ME...SAN DIEGO CALIFORNIA, CHULA VISTA, FUCKING GET YOUR INFORMATION RIGHT FAGGOT SHITHEAD!!i CAN STILL POST WITH THIS COMPUTER...I SAID BLOCK ME, COME THE FUCK DOWN HERE AND ARREST ME...SAN DIEGO CALIFORNIA, CHULA VISTA, FUCKING GET YOUR INFORMATION RIGHT FAGGOT SHITHEAD!!i CAN STILL POST WITH THIS COMPUTER...I SAID BLOCK ME, COME THE FUCK DOWN HERE AND ARREST ME...SAN DIEGO CALIFORNIA, CHULA VISTA, FUCKING GET YOUR INFORMATION RIGHT FAGGOT SHITHEAD!!i CAN STILL POST WITH THIS COMPUTER...I SAID BLOCK ME, COME THE FUCK DOWN HERE AND ARREST ME...SAN DIEGO CALIFORNIA, CHULA VISTA, FUCKING GET YOUR INFORMATION RIGHT FAGGOT SHITHEAD!!i CAN STILL POST WITH THIS COMPUTER...I SAID BLOCK ME, COME THE FUCK DOWN HERE AND ARREST ME...SAN DIEGO CALIFORNIA, CHULA VISTA, FUCKING GET YOUR INFORMATION RIGHT FAGGOT SHITHEAD!!i CAN STILL POST WITH THIS COMPUTER...I SAID BLOCK ME, COME THE FUCK DOWN HERE AND ARREST ME...SAN DIEGO CALIFORNIA, CHULA VISTA, FUCKING GET YOUR INFORMATION RIGHT FAGGOT SHITHEAD!!i CAN STILL POST WITH THIS COMPUTER...I SAID BLOCK ME, COME THE FUCK DOWN HERE AND ARREST ME...SAN DIEGO CALIFORNIA, CHULA VISTA, FUCKING GET YOUR INFORMATION RIGHT FAGGOT SHITHEAD!!i CAN STILL POST WITH THIS COMPUTER...I SAID BLOCK ME, COME THE FUCK DOWN HERE AND ARREST ME...SAN DIEGO CALIFORNIA, CHULA VISTA, FUCKING GET YOUR INFORMATION RIGHT FAGGOT SHITHEAD!!i CAN STILL POST WITH THIS COMPUTER...I SAID BLOCK ME, COME THE FUCK DOWN HERE AND ARREST ME...SAN DIEGO CALIFORNIA, CHULA VISTA, FUCKING GET YOUR INFORMATION RIGHT FAGGOT SHITHEAD!!i CAN STILL POST WITH THIS COMPUTER...I SAID BLOCK ME, COME THE FUCK DOWN HERE AND ARREST ME...SAN DIEGO CALIFORNIA, CHULA VISTA, FUCKING GET YOUR INFORMATION RIGHT FAGGOT SHITHEAD!!i CAN STILL POST WITH THIS COMPUTER...I SAID BLOCK ME, COME THE FUCK DOWN HERE AND ARREST ME...SAN DIEGO CALIFORNIA, CHULA VISTA, FUCKING GET YOUR INFORMATION RIGHT FAGGOT SHITHEAD!!i CAN STILL POST WITH THIS COMPUTER...I SAID BLOCK ME, COME THE FUCK DOWN HERE AND ARREST ME...SAN DIEGO CALIFORNIA, CHULA VISTA, FUCKING GET YOUR INFORMATION RIGHT FAGGOT SHITHEAD!!i CAN STILL POST WITH THIS COMPUTER...I SAID BLOCK ME, COME THE FUCK DOWN HERE AND ARREST ME...SAN DIEGO CALIFORNIA, CHULA VISTA, FUCKING GET YOUR INFORMATION RIGHT FAGGOT SHITHEAD!!i CAN STILL POST WITH THIS COMPUTER...I SAID BLOCK ME, COME THE FUCK DOWN HERE AND ARREST ME...SAN DIEGO CALIFORNIA, CHULA VISTA, FUCKING GET YOUR INFORMATION RIGHT FAGGOT SHITHEAD!!i CAN STILL POST WITH THIS COMPUTER...I SAID BLOCK ME, COME THE FUCK DOWN HERE AND ARREST ME...SAN DIEGO CALIFORNIA, CHULA VISTA, FUCKING GET YOUR INFORMATION RIGHT FAGGOT SHITHEAD!!i CAN STILL POST WITH THIS COMPUTER...I SAID BLOCK ME, COME THE FUCK DOWN HERE AND ARREST ME...SAN DIEGO CALIFORNIA, CHULA VISTA, FUCKING GET YOUR INFORMATION RIGHT FAGGOT SHITHEAD!!i CAN STILL POST WITH THIS COMPUTER...I SAID BLOCK ME, COME THE FUCK DOWN HERE AND ARREST ME...SAN DIEGO CALIFORNIA, CHULA VISTA, FUCKING GET YOUR INFORMATION RIGHT FAGGOT SHITHEAD!!i CAN STILL POST WITH THIS COMPUTER...I SAID BLOCK ME, COME THE FUCK DOWN HERE AND ARREST ME...SAN DIEGO CALIFORNIA, CHULA VISTA, FUCKING GET YOUR INFORMATION RIGHT FAGGOT SHITHEAD!!i CAN STILL POST WITH THIS COMPUTER...I SAID BLOCK ME, COME THE FUCK DOWN HERE AND ARREST ME...SAN DIEGO CALIFORNIA, CHULA VISTA, FUCKING GET YOUR INFORMATION RIGHT FAGGOT SHITHEAD!!i CAN STILL POST WITH THIS COMPUTER...I SAID BLOCK ME, COME THE FUCK DOWN HERE AND ARREST ME...SAN DIEGO CALIFORNIA, CHULA VISTA, FUCKING GET YOUR INFORMATION RIGHT FAGGOT SHITHEAD!!i CAN STILL POST WITH THIS COMPUTER...I SAID BLOCK ME, COME THE FUCK DOWN HERE AND ARREST ME...SAN DIEGO CALIFORNIA, CHULA VISTA, FUCKING GET YOUR INFORMATION RIGHT FAGGOT SHITHEAD!!i CAN STILL POST WITH THIS COMPUTER...I SAID BLOCK ME, COME THE FUCK DOWN HERE AND ARREST ME...SAN DIEGO CALIFORNIA, CHULA VISTA, FUCKING GET YOUR INFORMATION RIGHT FAGGOT SHITHEAD!!i CAN STILL POST WITH THIS COMPUTER...I SAID BLOCK ME, COME THE FUCK DOWN HERE AND ARREST ME...SAN DIEGO CALIFORNIA, CHULA VISTA, FUCKING GET YOUR INFORMATION RIGHT FAGGOT SHITHEAD!!i CAN STILL POST WITH THIS COMPUTER...I SAID BLOCK ME, COME THE FUCK DOWN HERE AND ARREST ME...SAN DIEGO CALIFORNIA, CHULA VISTA, FUCKING GET YOUR INFORMATION RIGHT FAGGOT SHITHEAD!!i CAN STILL POST WITH THIS COMPUTER...I SAID BLOCK ME, COME THE FUCK DOWN HERE AND ARREST ME...SAN DIEGO CALIFORNIA, CHULA VISTA, FUCKING GET YOUR INFORMATION RIGHT FAG",2006,False,user,blocked,train,True
55953507,"fuck you honkey, why you hatin' on blacks? You fucking pussy geek nazi, I'll come to your house and rape your mom because I've got a big black dick in her tight white ass, honkey",2006,False,user,blocked,train,True
180982203,"These Iranian bastards are at it again. Not only here, but also in the German Wikipedia. 's German account, de:Benutzer:Phoenix2, is falsifying and misquoting sources. You need to watch his IPs! These Iranian faggots won't give up! Keep Rumi, Safavids, and Babak on your watchlist.",2007,False,user,blocked,train,True
194311096,Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina.,2008,False,user,blocked,train,True
416471550,just telling everyone fuck you and i love to have my dick sucked by my dog with pennant butter on it,2011,True,user,blocked,train,True
519247275,Yo fuck u fuck u,2012,False,user,blocked,train,True
51507862,"YOU ARE SUCH AN IDIOT. If it had not been for fucks like you, I would still be contributing positively. So sure look at the minor little thing, but overlook the few few-thousand odd word pages I have created. Fucking pin. If only we met, your nose would become flush with your face. And you are also idiotic to see that although the publishing firm doesn't exist so-to-speak, doesn't mean that the books don't. For instance, Wikipedia now has an article on Admiralty House that is completely composed by me based on publications by me.",2006,False,user,blocked,train,True
420043881,hey ricboom who ever the fuck you are if you go to my schoolim gonna beat the shit out of you,2011,True,user,blocked,train,True
187207751,"Your resistance only makes my e-penis harder. Thanks,",2008,True,user,blocked,train,True
610986434,You're a fucking retard.,2014,False,user,blocked,train,True
295298729,"doesn't make you cool, you aren't adding shit, you're just making it worse. Get a fucking life.  You're fucking gay. Get a job and quit arguing with people on the internet. It doesn't make you cool, you aren't adding shit, you're just making it worse. Get a fucking life.",2009,False,user,blocked,train,True
295919902,Huge dick vagina porn jfjdj bla bla bla,2009,False,user,random,train,True
438664195,You have 2 choices: either to unblock me from Commons or to go to the doctor and get surgery for thinking people have done something wrong when they really didn't.,2011,False,user,random,train,True
